id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
186,« Y’a pas d’âge pour marcher »,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=16,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/273-pe-y-a-pas-d-age-pour-marcher-mise-a-jour-2023.pdf,Ya_pas_dage_pour_marcher.pdf,Ya_pas_dage_pour_marcher.txt,2,5795,885
187,Opération pass’agés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=16,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/375-375-pe-operation-passages.pdf,Operation_passages.pdf,Operation_passages.txt,2,8281,1336
188,"Des « cafés-rencontres » pour se rencontrer, échanger et partager",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=16,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/274-274-strasbourg-lien-social-cafe-rencontre.pdf,Des_cafes-rencontres_pour_se_rencontrer_echanger_et_partager.pdf,Des_cafes-rencontres_pour_se_rencontrer_echanger_et_partager.txt,2,5642,943
189,LES CHAISES CONVIVIALES: DES CHAISES DESIGN QUI CRÉENT DU LIEN SOCIAL ENTRE LES GÉNÉRATIONS,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=16,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/VERSION-CORRIGEE-AOUT-2025-LES-CHAISES-CONVIVIALES.pdf,LES_CHAISES_CONVIVIALES_DES_CHAISES_DESIGN_QUI_CREENT_DU_LIEN_SOCIAL_ENTRE_LES_GENERATIONS.pdf,LES_CHAISES_CONVIVIALES_DES_CHAISES_DESIGN_QUI_CREENT_DU_LIEN_SOCIAL_ENTRE_LES_GENERATIONS.txt,2,5320,790
190,Les cafés des âges du conseil des sages,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=16,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/378-pe-les-cafes-des-ages-du-conseil-des-sages-mise-a-jour-2023.pdf,Les_cafes_des_ages_du_conseil_des_sages.pdf,Les_cafes_des_ages_du_conseil_des_sages.txt,2,5152,795
191,Pens(i)ons Quartier,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=16,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/277-pe-pensions-quartier.pdf,Pensions_Quartier.pdf,Pensions_Quartier.txt,2,5597,848
192,Le réseau voisin’âge,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/379-pe-le-reseau-voisin-age-mise-a-jour-2023.pdf,Le_reseau_voisinage.pdf,Le_reseau_voisinage.txt,2,3144,475
193,"À Saint-Étienne, un conseil consultatif seniors",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/FICHE-CORRIGEE-CCS-AOUT-2025-2-2.pdf,A_Saint-Etienne_un_conseil_consultatif_seniors.pdf,A_Saint-Etienne_un_conseil_consultatif_seniors.txt,3,7598,1095
194,"Bouger, c’est bon pour la santé !",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/VERSION-CORRIGEE-physioparc-AOUT-2025.pdf,Bouger_cest_bon_pour_la_sante.pdf,Bouger_cest_bon_pour_la_sante.txt,3,9059,1306
195,Le jardin des potes âgés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/381-381-jardin-des-potes-ages.pdf,Le_jardin_des_potes_ages.pdf,Le_jardin_des_potes_ages.txt,2,4807,751
196,Portage de livres à domicile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/383-pe-portage-de-livres-a-domicile-mise-a-jour-2023.pdf,Portage_de_livres_a_domicile.pdf,Portage_de_livres_a_domicile.txt,2,2784,436
197,Assemblée des seniors du pays de Mormal,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/385-pe-assemblee-des-seniors-du-pays-de-mormal-mise-a-jour-2023.pdf,Assemblee_des_seniors_du_pays_de_Mormal.pdf,Assemblee_des_seniors_du_pays_de_Mormal.txt,2,4801,762
198,Salon habitat loisirs pour les jeunes de plus de 60 ans,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/387-387-salon-habitat-loisirs.pdf,Salon_habitat_loisirs_pour_les_jeunes_de_plus_de_60_ans.pdf,Salon_habitat_loisirs_pour_les_jeunes_de_plus_de_60_ans.txt,1,3819,590
199,Seniors au volant : conduire le plus longtemps en toute sécurité,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/388-388-pe-s-au-volant.pdf,Seniors_au_volant_conduire_le_plus_longtemps_en_toute_securite.pdf,Seniors_au_volant_conduire_le_plus_longtemps_en_toute_securite.txt,1,3636,588
200,La mobilité au cœur de la semaine bleue,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/390-390-pe-mobilite-semaine-bleue.pdf,La_mobilite_au_cur_de_la_semaine_bleue.pdf,La_mobilite_au_cur_de_la_semaine_bleue.txt,1,3980,626
201,Dispositif «sport-santé sur ordonnance»,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/391-391-pe-sport-sur-ordonnance-1.pdf,Dispositif_sport-sante_sur_ordonnance.pdf,Dispositif_sport-sante_sur_ordonnance.txt,2,6563,1037
202,De nouvelles assises pour mieux se déplacer et se rencontrer,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/392-pe-nouvelles-assises-1.pdf,De_nouvelles_assises_pour_mieux_se_deplacer_et_se_rencontrer.pdf,De_nouvelles_assises_pour_mieux_se_deplacer_et_se_rencontrer.txt,2,4748,751
203,Journées d’échanges d’analyse territoriale par les aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=17,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/313-313-jet.pdf,Journees_dechanges_danalyse_territoriale_par_les_aines.pdf,Journees_dechanges_danalyse_territoriale_par_les_aines.txt,2,5386,811
204,"A Dijon, une journée de l’audition",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/341-341-journee-de-l-audition.pdf,A_Dijon_une_journee_de_laudition.pdf,A_Dijon_une_journee_de_laudition.txt,1,3926,635
205,Les mamies guitares ou le tonnerre électrique,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/342-342-mamies-guitares-1.pdf,Les_mamies_guitares_ou_le_tonnerre_electrique.pdf,Les_mamies_guitares_ou_le_tonnerre_electrique.txt,1,3615,594
206,"Réalisation d’un clip vidéo intergénérationnel “arts urbains, cultures urbaines”",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/278-pe-clip-interge-1.pdf,Realisation_dun_clip_video_intergenerationnel_arts_urbains_cultures_urbaines.pdf,Realisation_dun_clip_video_intergenerationnel_arts_urbains_cultures_urbaines.txt,2,3208,516
207,Mijotons le lien social : les restos seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/343-343-resto-seniors.pdf,Mijotons_le_lien_social_les_restos_seniors.pdf,Mijotons_le_lien_social_les_restos_seniors.txt,2,8264,1313
208,Droits devant elles,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/344-pe-droit-devant-elles.pdf,Droits_devant_elles.pdf,Droits_devant_elles.txt,2,3474,574
209,L’observatoire de l’âge,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/107-107-observatoire-de-l-agev2-1.pdf,Lobservatoire_de_lage.pdf,Lobservatoire_de_lage.txt,2,8605,1405
210,Les 5 saisons de l’arbre,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/354-354-pe-5-saisons-arbre.pdf,Les_5_saisons_de_larbre.pdf,Les_5_saisons_de_larbre.txt,2,5959,938
211,Planète seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/353-353-pe-planete-seniors.pdf,Planete_seniors.pdf,Planete_seniors.txt,2,6872,1092
212,A petits pas dans mon quartier,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/352-pe-a-petits-pas-dans-mon-quartier-mise-en-forme-2023.pdf,A_petits_pas_dans_mon_quartier.pdf,A_petits_pas_dans_mon_quartier.txt,2,5559,877
213,Metz en joëlettes,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/349-349-pe-metz-joellettes.pdf,Metz_en_joelettes.pdf,Metz_en_joelettes.txt,2,6259,1046
214,La maison Dahlia,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/348-348-pe-maison-dahlia-1.pdf,La_maison_Dahlia.pdf,La_maison_Dahlia.txt,4,12505,1937
215,Service d’auto-stop organisé : diviapouce,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=18,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/347-347-pe-diviapouce.pdf,Service_dauto-stop_organise_diviapouce.pdf,Service_dauto-stop_organise_diviapouce.txt,2,8755,1334
216,Ateliers mobilité : avoir ensemble les bons réflexes pour voyager,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/356-pe-ateliers-mobilite-les-bons-reflexes-pour-voyager.pdf,Ateliers_mobilite_avoir_ensemble_les_bons_reflexes_pour_voyager.pdf,Ateliers_mobilite_avoir_ensemble_les_bons_reflexes_pour_voyager.txt,2,6574,1007
217,Animations intergénérationnelles,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/357-pe-animations-intergenerationnelles-mise-en-forme-2023.pdf,Animations_intergenerationnelles.pdf,Animations_intergenerationnelles.txt,2,2584,377
218,30 ans de l’ehpad « la résidence de l’ille »,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/358-358-pe-30ans-ehpad.pdf,30_ans_de_lehpad_la_residence_de_lille.pdf,30_ans_de_lehpad_la_residence_de_lille.txt,2,5938,965
219,Socialdream,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/359-359-pe-socdream.pdf,Socialdream.pdf,Socialdream.txt,2,6923,1092
220,Parcours sportif dédié aux seniors (physioparc) de la ville de Chamalières,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/361-361-pe-physioparc.pdf,Parcours_sportif_dedie_aux_seniors_physioparc_de_la_ville_de_Chamalieres.pdf,Parcours_sportif_dedie_aux_seniors_physioparc_de_la_ville_de_Chamalieres.txt,1,3717,596
221,Jardin partagé,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/362-pe-jardin-partage-bruxelles.pdf,Jardin_partage.pdf,Jardin_partage.txt,2,5231,829
222,Se déplacer à tout âge !,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/363-363-pe-se-deplacer-a-totu-age.pdf,Se_deplacer_a_tout_age.pdf,Se_deplacer_a_tout_age.txt,2,6419,1026
223,"A Grenoble, citoyens et habitants à tout âge",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/310-310-fiche-partage-d-experience-grenoble-1.pdf,A_Grenoble_citoyens_et_habitants_a_tout_age.pdf,A_Grenoble_citoyens_et_habitants_a_tout_age.txt,2,8273,1337
224,Mission bénévolat senior,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/312-312-fiche-partage-d-experience-le-havre-1.pdf,Mission_benevolat_senior.pdf,Mission_benevolat_senior.txt,2,7804,1192
225,Activités de loisirs et de prévention de l’autonomie,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/314-pe-activites-de-prevention-de-l-autonomie.pdf,Activites_de_loisirs_et_de_prevention_de_lautonomie.pdf,Activites_de_loisirs_et_de_prevention_de_lautonomie.txt,2,3515,554
226,Atelier cuisine avec un grand chef,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/318-pe-cours-cuisine-mise-en-forme-2023.pdf,Atelier_cuisine_avec_un_grand_chef.pdf,Atelier_cuisine_avec_un_grand_chef.txt,2,3935,645
227,Des rencontres pour informer les jeunes retraités,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=19,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/319-pe-infos-nouveaux-retraites.pdf,Des_rencontres_pour_informer_les_jeunes_retraites.pdf,Des_rencontres_pour_informer_les_jeunes_retraites.txt,2,3632,564
228,Viens je t’emmène... prendre soin de toi,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/320-pe-prendre-soin-de-toi.pdf,Viens_je_temmene_prendre_soin_de_toi.pdf,Viens_je_temmene_prendre_soin_de_toi.txt,2,2847,451
229,Les Silver Awards: un concours étudiant intergénérationnel,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/321-321-silver-awards.pdf,Les_Silver_Awards_un_concours_etudiant_intergenerationnel.pdf,Les_Silver_Awards_un_concours_etudiant_intergenerationnel.txt,2,4324,666
230,Un bar à eau pour les aînés de la commune,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/323-pe-bar-a-eau-mise-en-forme-2023.pdf,Un_bar_a_eau_pour_les_aines_de_la_commune.pdf,Un_bar_a_eau_pour_les_aines_de_la_commune.txt,2,4753,766
231,L’aménagement extérieur d’un quartier par la pose de bancs : une démarche participative,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/325-325-amenagement-quartier-valmy.pdf,Lamenagement_exterieur_dun_quartier_par_la_pose_de_bancs_une_demarche_participative.pdf,Lamenagement_exterieur_dun_quartier_par_la_pose_de_bancs_une_demarche_participative.txt,1,3066,486
232,Atelier journal “entre nous” pour et par les bénéficiaires du pôle accueil aidants aidés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/326-pe-atelier-journal-entre-nous.pdf,Atelier_journal_entre_nous_pour_et_par_les_beneficiaires_du_pole_accueil_aidants_aides.pdf,Atelier_journal_entre_nous_pour_et_par_les_beneficiaires_du_pole_accueil_aidants_aides.txt,2,4358,683
233,Une association engagée contre la perte d’audition,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/327-pe-asso-contre-la-perte-d-audition.pdf,Une_association_engagee_contre_la_perte_daudition.pdf,Une_association_engagee_contre_la_perte_daudition.txt,1,3176,492
234,"La maison des seniors, un espace dédié au cœur de la ville",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/328-328-maison-des-seniors-dijon-v2.pdf,La_maison_des_seniors_un_espace_dedie_au_cur_de_la_ville.pdf,La_maison_des_seniors_un_espace_dedie_au_cur_de_la_ville.txt,2,8331,1341
235,Amélioration et accessibilité des lieux publics au profit des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/329-329-fiche-pe-bancs.pdf,Amelioration_et_accessibilite_des_lieux_publics_au_profit_des_seniors.pdf,Amelioration_et_accessibilite_des_lieux_publics_au_profit_des_seniors.txt,1,3048,480
236,Un projet intergénérationnel autour de l’opéra little nemo,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/332-332-opera-little-nemo.pdf,Un_projet_intergenerationnel_autour_de_lopera_little_nemo.pdf,Un_projet_intergenerationnel_autour_de_lopera_little_nemo.txt,2,4167,681
237,Les rencontres de la forme,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/333-pe-les-rencontres-de-la-forme-mise-en-forme-2023.pdf,Les_rencontres_de_la_forme.pdf,Les_rencontres_de_la_forme.txt,2,3572,566
238,Seniors en contact,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/334-334-seniors-en-contact-v2.pdf,Seniors_en_contact.pdf,Seniors_en_contact.txt,2,7039,1123
239,"A Dijon, un calendrier des manifestations",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=20,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/335-335-calendrier-manif-dijon.pdf,A_Dijon_un_calendrier_des_manifestations.pdf,A_Dijon_un_calendrier_des_manifestations.txt,2,4327,666
